extended,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,individual,weaptype1,nkill,property,ishostkid,gname
0,0,0.0,1,0,3,7,1808,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
0,0,0.0,1,0,3,1,816,0,6,0.0,1,0.0,Irish Republican Army (IRA)
0,0,1.0,1,0,3,1,578,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
0,0,0.0,1,0,1,4,368,0,5,1.0,0,0.0,Basque Fatherland and Freedom (ETA)
0,0,1.0,1,0,3,1,399,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
0,0,0.0,1,0,3,3,880,0,6,0.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
0,0,0.0,1,0,3,4,803,0,6,1.0,1,0.0,Irish Republican Army (IRA)
0,0,0.0,1,1,3,4,217,0,6,11.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
1,0,0.0,1,0,6,14,1114,0,9,1.0,0,1.0,Maoists
0,1,0.0,1,0,2,4,1106,0,5,10.0,0,0.0,Maoists
0,0,0.0,1,0,3,4,59,0,6,0.0,1,0.0,New People's Army (NPA)
0,0,1.0,1,0,3,21,1035,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
0,0,1.0,1,1,3,14,177,0,6,4.0,1,0.0,Boko Haram
0,0,0.0,1,0,1,14,1616,0,5,3.0,0,0.0,Sikh Extremists
0,0,0.0,1,0,3,3,291,0,6,2.0,1,0.0,Sikh Extremists
0,1,1.0,1,0,3,9,1825,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
0,0,1.0,1,0,3,4,20,0,6,5.0,1,0.0,Al-Qaida in Iraq
0,0,0.0,1,0,2,4,672,0,5,10.0,1,0.0,Nicaraguan Democratic Force (FDN)
0,1,0.0,1,0,2,4,234,0,5,11.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
0,0,0.0,1,0,3,1,695,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
0,0,0.0,1,1,3,3,200,0,6,34.0,-9,0.0,Al-Qaida in Iraq
0,0,1.0,1,0,2,3,20,0,5,1.0,0,0.0,Muslim extremists
0,0,1.0,1,0,3,21,685,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
1,0,1.0,1,0,6,14,27,0,8,1.0,1,1.0,Boko Haram
0,0,0.0,1,0,2,3,12,0,5,3.0,0,0.0,Boko Haram
0,1,0.0,1,1,3,20,6,0,6,3.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
0,0,0.0,1,0,2,4,699,0,5,2.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
0,0,0.0,1,0,3,4,698,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
0,0,0.0,1,0,1,14,823,0,5,1.0,0,0.0,Irish Republican Army (IRA)
0,0,0.0,1,0,8,8,742,0,9,0.0,0,0.0,Houthi extremists (Ansar Allah)
0,0,0.0,1,1,3,17,876,0,6,78.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
0,0,0.0,1,0,1,2,1504,0,5,2.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
0,0,1.0,1,0,3,1,399,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
0,0,1.0,1,0,3,14,182,0,6,14.0,0,0.0,Al-Qaida in Iraq
0,0,0.0,1,0,2,4,672,0,5,3.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
0,0,1.0,1,0,3,14,13,0,6,0.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
0,0,0.0,1,0,2,4,1214,0,5,1.0,1,0.0,National Liberation Army of Colombia (ELN)
0,0,0.0,1,0,3,14,515,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
0,0,0.0,1,0,3,4,48,0,6,0.0,0,0.0,Taliban
0,0,0.0,0,1,1,2,248,0,6,1.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
0,1,0.0,1,0,2,4,258,0,5,11.0,1,0.0,Kurdistan Workers' Party (PKK)
0,0,0.0,1,0,2,4,332,0,5,8.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
0,0,0.0,1,0,3,4,312,0,6,0.0,1,0.0,Al-Shabaab
0,0,0.0,1,0,2,4,189,0,5,1.0,1,0.0,Al-Shabaab
0,0,0.0,1,0,3,12,1691,0,6,2.0,1,0.0,Taliban
0,0,1.0,1,0,3,14,13,0,6,6.0,1,0.0,Al-Qaida in Iraq
0,0,0.0,1,0,1,14,734,0,5,1.0,1,0.0,Fulani extremists
0,0,0.0,1,0,3,1,1051,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
0,0,1.0,1,0,2,14,27,0,5,2.0,1,0.0,Fulani extremists
0,0,0.0,1,0,7,1,315,0,8,0.0,1,0.0,Al-Shabaab
0,0,0.0,1,0,3,3,1026,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
0,0,0.0,1,0,3,1,400,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
0,0,1.0,1,0,3,1,581,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
0,0,0.0,1,0,3,2,1064,0,6,1.0,1,0.0,Sikh Extremists
0,0,0.0,1,0,3,1,372,0,6,0.0,-9,0.0,Basque Fatherland and Freedom (ETA)
0,0,1.0,1,0,3,3,886,0,6,0.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
0,0,1.0,1,0,3,2,25,0,6,3.0,1,0.0,Abu Sayyaf Group (ASG)
0,0,1.0,1,0,3,1,1160,0,6,0.0,1,0.0,Muslim extremists
0,1,0.0,1,0,2,14,13,0,5,0.0,-9,0.0,Taliban
0,0,0.0,1,0,2,3,441,0,5,1.0,-9,0.0,Boko Haram
0,0,0.0,1,0,2,3,512,0,5,1.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
0,0,0.0,1,0,3,2,104,0,6,0.0,1,0.0,African National Congress (South Africa)
0,0,0.0,1,0,3,1,13,0,6,2.0,1,0.0,Abu Sayyaf Group (ASG)
0,0,0.0,1,0,7,19,398,0,8,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
0,0,0.0,1,0,7,1,800,0,8,0.0,1,0.0,Irish Republican Army (IRA)
0,0,0.0,1,0,2,2,525,0,5,1.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
0,0,0.0,1,0,3,2,249,0,6,0.0,1,0.0,Al-Shabaab
0,0,0.0,1,0,1,3,352,0,5,2.0,0,0.0,Basque Fatherland and Freedom (ETA)
0,0,0.0,0,0,2,3,1110,0,5,0.0,0,0.0,Maoists
0,0,0.0,1,0,3,3,146,0,6,0.0,1,0.0,African National Congress (South Africa)
0,0,1.0,1,0,7,1,658,0,5,1.0,1,0.0,Donetsk People's Republic
0,1,0.0,1,0,2,4,48,0,6,0.0,-9,0.0,Donetsk People's Republic
0,0,0.0,1,0,2,4,234,0,5,1.0,-9,0.0,New People's Army (NPA)
0,0,0.0,1,0,3,4,12,0,6,1.0,0,0.0,Maoists
0,0,0.0,1,0,2,14,1376,0,8,0.0,1,0.0,Palestinians
0,0,0.0,1,0,3,20,582,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
0,0,0.0,1,0,3,3,85,0,6,0.0,1,0.0,Maoists
0,0,0.0,1,0,2,4,20,0,5,1.0,-9,0.0,Tehrik-i-Taliban Pakistan (TTP)
0,0,0.0,0,0,7,2,1374,0,8,0.0,1,0.0,Palestinians
1,0,0.0,1,0,1,12,1168,0,5,1.0,0,1.0,Muslim extremists
0,1,0.0,1,0,3,3,132,0,6,0.0,1,0.0,African National Congress (South Africa)
0,1,0.0,0,0,2,7,206,0,5,0.0,-9,0.0,Al-Qaida in Iraq
0,0,0.0,1,0,3,21,1234,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
0,0,1.0,1,0,2,4,20,0,6,1.0,0,0.0,Muslim extremists
0,0,1.0,1,0,3,14,346,0,6,0.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
0,0,1.0,1,1,3,3,217,0,6,1.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
0,0,0.0,1,0,3,1,399,0,6,1.0,1,0.0,Irish Republican Army (IRA)
0,0,0.0,1,0,2,14,696,0,5,1.0,1,1.0,Farabundo Marti National Liberation Front (FMLN)
0,0,0.0,1,0,3,2,915,0,6,1.0,1,0.0,Kurdistan Workers' Party (PKK)
0,0,0.0,0,0,1,2,243,0,5,0.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
0,0,0.0,1,0,7,1,1296,0,8,0.0,1,0.0,New People's Army (NPA)
0,0,0.0,1,0,3,15,1399,0,6,0.0,1,0.0,Palestinians
0,0,0.0,1,0,2,2,1338,0,5,5.0,1,0.0,Nicaraguan Democratic Force (FDN)
0,0,0.0,1,0,2,4,189,0,5,1.0,0,0.0,Taliban
0,0,1.0,0,0,3,3,354,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
0,0,0.0,1,0,3,1,49,0,6,2.0,-9,0.0,Abu Sayyaf Group (ASG)
0,0,1.0,1,0,2,14,13,0,6,17.0,0,0.0,Boko Haram
0,0,0.0,1,0,2,14,27,0,5,5.0,0,0.0,Fulani extremists
0,0,0.0,1,0,2,4,332,0,5,3.0,1,0.0,National Liberation Army of Colombia (ELN)
0,0,0.0,1,0,2,4,672,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
0,0,0.0,1,0,6,3,929,0,5,90.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
0,0,0.0,1,0,3,7,1411,0,6,0.0,1,0.0,Palestinians
0,1,0.0,1,0,7,1,918,0,5,0.0,1,0.0,Kurdistan Workers' Party (PKK)
0,0,1.0,1,0,1,14,1404,0,5,1.0,0,0.0,Palestinians
0,0,0.0,0,0,3,20,6,0,6,0.0,0,0.0,Maoists
0,0,0.0,0,0,3,20,6,0,6,0.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
0,0,0.0,1,0,2,4,291,0,5,9.0,0,0.0,Taliban
0,0,0.0,1,0,2,4,332,0,5,19.0,1,0.0,Kurdistan Workers' Party (PKK)
0,0,0.0,1,0,3,4,217,0,6,0.0,0,0.0,Houthi extremists (Ansar Allah)
0,0,1.0,1,0,2,14,27,0,5,2.0,1,0.0,Fulani extremists
0,0,1.0,1,0,2,14,802,0,5,0.0,0,0.0,Irish Republican Army (IRA)
0,0,0.0,1,0,3,3,825,0,6,1.0,1,0.0,Irish Republican Army (IRA)
0,0,0.0,1,0,3,1,818,0,6,0.0,1,0.0,Irish Republican Army (IRA)
0,0,0.0,1,0,3,14,1414,0,6,0.0,1,0.0,Palestinians
0,0,0.0,1,0,3,14,1390,0,6,0.0,1,0.0,Palestinians
0,0,0.0,1,0,2,4,332,0,5,1.0,1,0.0,Kurdistan Workers' Party (PKK)
0,1,0.0,1,0,3,4,1119,0,6,0.0,0,0.0,Maoists
0,0,0.0,1,0,3,14,962,0,6,8.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
0,0,0.0,1,0,6,2,1121,0,5,0.0,0,1.0,Maoists
1,0,0.0,1,0,6,14,1293,0,5,1.0,0,1.0,New People's Army (NPA)
0,0,1.0,1,0,2,14,1557,0,5,0.0,1,0.0,Shining Path (SL)
0,0,0.0,1,0,3,3,12,0,6,0.0,-9,0.0,Maoists
0,0,1.0,1,0,7,9,648,0,5,1.0,1,0.0,Donetsk People's Republic
0,0,1.0,1,0,1,14,1618,0,5,1.0,0,0.0,Sikh Extremists
0,0,0.0,1,0,2,14,27,0,5,5.0,0,0.0,Fulani extremists
0,0,0.0,1,0,1,14,1382,0,9,1.0,0,0.0,Palestinians
0,0,1.0,1,0,3,21,693,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
0,1,0.0,1,0,2,3,332,0,5,1.0,1,0.0,Sikh Extremists
0,0,1.0,1,0,3,14,595,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
0,0,0.0,1,0,3,3,957,0,6,0.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
0,0,0.0,1,0,2,14,1112,0,5,1.0,0,0.0,Maoists
0,0,0.0,1,0,3,4,641,0,6,0.0,1,0.0,Donetsk People's Republic
0,0,0.0,0,0,2,4,927,0,5,0.0,-9,0.0,Kurdistan Workers' Party (PKK)
0,0,1.0,1,0,2,14,27,0,5,4.0,0,0.0,Fulani extremists
0,0,1.0,1,0,2,19,56,0,8,0.0,1,0.0,Shining Path (SL)
0,0,0.0,1,0,1,2,1152,0,5,1.0,0,0.0,Muslim extremists
0,0,0.0,0,0,3,20,6,0,6,0.0,0,0.0,Maoists
0,0,0.0,1,0,3,4,12,0,6,0.0,0,0.0,New People's Army (NPA)
0,0,0.0,1,0,3,4,258,0,6,0.0,0,0.0,Al-Shabaab
0,0,0.0,1,0,3,19,970,0,6,1.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
0,0,0.0,1,0,3,3,1099,0,6,2.0,1,0.0,Maoists
0,0,0.0,1,0,3,14,250,0,6,0.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
0,0,1.0,1,0,3,15,1203,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
0,0,0.0,1,0,2,2,239,0,5,2.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
0,0,0.0,1,0,2,4,672,0,5,12.0,1,0.0,Nicaraguan Democratic Force (FDN)
0,0,0.0,1,0,2,2,1498,0,5,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
0,0,0.0,1,0,2,4,1264,0,5,4.0,1,0.0,New People's Army (NPA)
0,0,0.0,1,0,3,3,384,0,6,1.0,1,0.0,Basque Fatherland and Freedom (ETA)
0,0,0.0,1,0,3,3,377,0,6,8.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
0,0,0.0,1,1,3,4,1677,0,6,10.0,1,0.0,Taliban
1,0,0.0,1,0,6,14,966,0,5,18.0,0,1.0,Liberation Tigers of Tamil Eelam (LTTE)
0,0,1.0,1,1,3,14,177,0,6,8.0,-9,0.0,Boko Haram
0,0,0.0,1,0,3,3,106,0,6,0.0,1,0.0,African National Congress (South Africa)
0,0,1.0,1,0,3,1,373,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
0,0,0.0,1,1,3,2,1706,0,6,2.0,0,0.0,Taliban
1,0,1.0,1,0,6,14,1506,0,5,1.0,0,1.0,Revolutionary Armed Forces of Colombia (FARC)
0,0,0.0,1,0,3,21,1796,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
0,0,0.0,1,0,1,14,1624,0,5,4.0,0,0.0,Sikh Extremists
0,0,0.0,1,0,1,8,935,0,5,1.0,0,0.0,Kurdistan Workers' Party (PKK)
0,0,0.0,1,0,2,14,526,0,9,1.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
0,0,0.0,1,0,3,19,650,0,6,13.0,1,0.0,Donetsk People's Republic
0,0,1.0,1,0,3,4,12,0,6,1.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
0,0,0.0,1,0,7,15,923,0,8,0.0,1,0.0,Kurdistan Workers' Party (PKK)
0,0,1.0,1,0,3,1,1797,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
0,0,1.0,1,0,3,21,231,0,6,0.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
0,0,0.0,1,0,1,14,1384,0,9,1.0,0,0.0,Palestinians
0,1,0.0,1,0,3,4,1484,0,6,1.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
0,0,1.0,1,0,2,14,27,0,5,3.0,0,0.0,Fulani extremists
0,0,1.0,1,0,1,14,1618,0,5,1.0,0,0.0,Sikh Extremists
0,0,1.0,1,0,3,14,623,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
0,0,0.0,1,0,3,17,1157,0,6,1.0,-9,0.0,Muslim extremists
0,0,1.0,1,0,2,14,27,0,5,2.0,1,0.0,Fulani extremists
0,0,0.0,1,0,3,14,402,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
0,0,1.0,1,0,3,1,399,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
1,0,1.0,1,0,6,14,27,0,5,5.0,1,1.0,Fulani extremists
0,0,0.0,1,0,2,4,1276,0,5,4.0,1,0.0,New People's Army (NPA)
0,0,0.0,0,0,3,6,1473,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
0,0,0.0,1,0,6,4,249,0,5,19.0,0,1.0,Al-Shabaab
0,0,0.0,1,0,8,14,1113,0,9,1.0,0,1.0,Maoists
0,0,0.0,1,0,2,14,27,0,5,5.0,1,0.0,Fulani extremists
1,0,0.0,1,0,6,7,1218,0,5,0.0,0,1.0,National Liberation Army of Colombia (ELN)
0,0,0.0,1,1,3,14,13,0,6,62.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
0,0,0.0,1,0,3,4,1117,0,6,12.0,0,0.0,Maoists
0,0,0.0,1,0,3,2,217,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
0,0,0.0,1,0,3,4,108,0,6,1.0,1,0.0,African National Congress (South Africa)
0,0,1.0,1,0,3,8,51,0,6,0.0,1,0.0,Shining Path (SL)
0,0,0.0,1,0,3,10,1561,0,6,0.0,1,0.0,Shining Path (SL)
0,0,0.0,1,0,3,4,291,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
0,0,0.0,1,0,3,7,365,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
0,0,0.0,1,0,3,3,346,0,6,1.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
0,0,0.0,1,0,2,14,1282,0,5,1.0,0,0.0,New People's Army (NPA)
0,0,0.0,1,0,3,21,1204,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
0,0,0.0,0,0,3,10,1766,0,6,0.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
0,0,0.0,1,0,3,14,975,0,6,8.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
0,0,0.0,1,0,2,4,249,0,6,1.0,-9,0.0,Al-Shabaab
0,0,1.0,1,0,2,14,27,0,5,5.0,1,0.0,Fulani extremists
1,0,0.0,1,0,6,2,259,0,5,1.0,0,1.0,Al-Qaida in the Arabian Peninsula (AQAP)
0,0,0.0,1,0,3,3,250,0,6,6.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
0,0,0.0,1,0,3,14,459,0,6,0.0,-9,0.0,Donetsk People's Republic
0,0,1.0,1,0,3,1,1215,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
0,0,0.0,0,0,1,4,233,0,5,0.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
0,0,0.0,1,0,3,3,1736,0,6,1.0,-9,0.0,Tehrik-i-Taliban Pakistan (TTP)
